date,RF,MKT,SMB,HML,RMW,CMA
1997/12/18,7.90E-05,0.003702375,0.006377016,0.000171008,-0.002306888,0.002831907
1997/12/19,7.90E-05,0.001884744,0.010611542,-0.00052472,-0.001138379,-0.001456584
1997/12/22,7.90E-05,9.15E-05,0.006054918,-0.013605471,0.020986482,-0.019834403
1997/12/23,7.90E-05,0.006336939,0.002285038,0.001204803,-0.012316419,0.015228407
1997/12/24,7.90E-05,-0.004073778,0.005892211,0.001889896,0.001324497,-0.002141821
1997/12/25,7.90E-05,0.007080528,0.010091581,-0.002573101,0.002259386,-0.003265264
1997/12/26,7.90E-05,0.012341394,0.001982009,0.004377288,-0.008303858,0.002741533
1997/12/29,7.90E-05,0.006303615,-0.004672972,0.009957739,-0.02125789,0.012019644
1997/12/30,7.90E-05,-0.008463925,0.012462645,-0.002419096,-0.006391677,0.005576724
1997/12/31,7.90E-05,0.004949674,0.001199884,-0.005164237,0.014675723,-0.014188446
1998/1/5,7.90E-05,0.020144616,-0.005324063,-0.011156835,0.012311311,-0.008446111
1998/1/6,7.90E-05,0.008315687,0.013631613,0.006220945,-0.0062512,0.001809493
1998/1/7,7.90E-05,0.010008386,0.005646805,0.005084805,-0.013131728,0.007173134
1998/1/8,7.90E-05,-0.001239588,0.000903288,0.001756902,-0.004881509,0.004000264
1998/1/9,7.90E-05,-0.000398171,0.009639158,-0.002609284,0.005005013,-0.006636513
1998/1/12,7.90E-05,-0.005220728,0.003301432,-0.004149033,0.003079147,-0.000651344
1998/1/13,7.90E-05,-0.049954269,-0.000169513,-0.002706001,-0.003022949,0.002709294
1998/1/14,7.90E-05,0.033802304,0.014480945,0.011649653,-0.023915574,0.019646564
1998/1/15,7.90E-05,0.014763256,-0.002726695,0.003757591,-0.00671794,0.003259168
1998/1/16,7.90E-05,-0.009166354,-0.008126977,-0.008234548,0.021749614,-0.014043573
1998/1/19,7.90E-05,-0.006860351,0.007064541,0.005402771,0.004485526,-0.001561122
1998/1/20,7.90E-05,-0.007011436,-0.00170705,0.007967306,-0.002593484,0.002746807
1998/1/21,7.90E-05,-0.005729001,-0.00429779,-0.000123463,-0.000526471,0.005445758
1998/1/22,7.90E-05,0.001447017,0.000269137,-0.009015834,0.011267116,-0.013380242
1998/1/23,7.90E-05,0.016102461,-0.001147048,0.002909025,-0.005028207,0.006721468
1998/2/9,7.90E-05,0.022667806,0.005971514,0.019521436,-0.020017018,0.016510023
1998/2/10,7.90E-05,-0.00885757,0.012229852,0.007974513,-0.011078417,0.007346467
1998/2/11,7.90E-05,0.013027961,-0.008448915,0.016154171,-0.016684202,0.010406667
1998/2/12,7.90E-05,-0.002506459,0.003171995,-0.003571089,0.002769736,-0.000778796
1998/2/13,7.90E-05,-0.003650061,0.002608752,-0.008197642,0.008092963,-0.008345355
1998/2/16,7.90E-05,-0.005560175,0.006937552,0.003023741,-0.005379258,-0.000416975
1998/2/17,7.90E-05,0.002008846,0.005450315,0.005684856,-0.008258295,0.007261003
1998/2/18,7.90E-05,-0.003530876,0.002940663,-0.003393912,0.000408909,0.000517729
1998/2/19,7.90E-05,0.000883903,-0.001129146,-0.003865972,0.003778339,-0.005689179
1998/2/20,7.90E-05,-0.008435413,-0.003291828,0.001150888,-0.003138536,0.002428458
1998/2/23,7.90E-05,-0.013437361,0.004589156,0.009440382,-0.009895052,0.003992638
1998/2/24,7.90E-05,-0.002627118,-0.00166952,0.011093404,-0.007590186,0.008640694
1998/2/25,7.90E-05,-0.010412111,-0.002138478,-0.001891617,0.002050518,-0.000692084
1998/2/26,7.90E-05,0.010263153,0.003032727,-0.013487323,0.014448909,-0.009841163
1998/2/27,7.90E-05,-0.000359696,-0.000443593,0.000612455,-0.003871546,0.002395723
1998/3/2,7.90E-05,-0.015764221,-0.015254443,0.013161902,-0.016114385,0.012787308
1998/3/3,7.90E-05,0.011491926,0.000282285,0.006096924,-0.002621023,-0.002187833
1998/3/4,7.90E-05,0.007243862,-0.004447898,0.000767708,0.005604605,-0.00594556
1998/3/5,7.90E-05,-0.007683596,0.011807748,-0.005847081,0.007238454,-0.00099373
1998/3/6,7.90E-05,-0.00327697,-0.001970963,0.006409938,-0.006146621,0.004204823
1998/3/9,7.90E-05,-0.00664485,0.002750924,-0.001942627,0.001866544,-0.001634118
1998/3/10,7.90E-05,0.000583508,-0.002414534,-0.003705818,0.000504676,0.000123038
1998/3/11,7.90E-05,-0.009512133,-0.002063893,-0.002534422,0.006773502,-0.005766934
1998/3/12,7.90E-05,-0.009446322,0.00082948,-0.000830921,-0.001202582,0.007308166
1998/3/13,7.90E-05,0.008883289,-0.00126028,0.000692806,-0.007177396,0.002934346
1998/3/16,7.90E-05,0.003713915,0.010215545,-0.006549421,0.002841042,-0.000883376
1998/3/17,7.90E-05,0.011134302,0.002063524,0.002300403,0.000170175,7.40E-05
1998/3/18,7.90E-05,-0.009417126,0.006185183,0.009368609,-0.007181799,0.007017977
1998/3/19,7.90E-05,-0.002391835,-0.000440154,0.00267048,0.000473471,-0.00062366
1998/3/20,7.90E-05,-0.001496091,-0.00395356,0.000180602,-0.001063559,0.003146887
1998/3/23,7.90E-05,-0.009608562,0.0100419,-0.001768635,0.004632825,3.84E-05
1998/3/24,7.90E-05,0.013353506,0.00637087,-0.003650898,-0.001640109,-0.001761241
1998/3/25,7.90E-05,-5.82E-07,0.005877822,0.002907766,-0.012579709,0.010061935
1998/3/26,7.90E-05,0.002023038,0.010272961,0.010941671,-0.021057798,0.014124843
1998/3/27,7.90E-05,0.02837984,0.006634738,-0.003326198,-0.002089943,0.005846658
1998/3/30,7.90E-05,0.022878565,0.005257223,-0.002529306,-0.001488746,0.001657425
1998/3/31,7.90E-05,-0.007670739,-0.001830903,-0.003165506,0.001973324,0.000267108
1998/4/1,7.90E-05,0.011171486,0.017623303,0.009988023,-0.013742781,0.00548062
1998/4/2,7.90E-05,0.015612475,-0.009604718,0.003682549,-0.006634292,0.004489787
1998/4/3,7.90E-05,0.018650356,0.004868624,0.007775171,-0.012186624,0.007568302
1998/4/6,7.90E-05,0.018006141,0.00924761,0.032002591,-0.026423631,0.017628847
1998/4/7,7.90E-05,-0.00454305,0.00686823,-0.006817146,0.000566041,0.000730994
1998/4/8,7.90E-05,0.020215981,0.016181405,0.004472118,-0.016909791,0.016303635
1998/4/9,7.90E-05,-0.026585925,-0.012469376,-0.00713772,0.011179608,-0.009678903
1998/4/10,7.90E-05,0.007044406,0.001761946,-0.012188274,0.013660919,-0.00818635
1998/4/13,7.90E-05,-0.001034208,-0.003713678,-0.008930525,0.021747815,-0.014884676
1998/4/14,7.90E-05,-0.0014979,0.005940459,0.004618221,-0.014599304,0.015848574
1998/4/15,7.90E-05,0.00918239,0.009292088,0.008621064,-0.008834772,0.0005186
1998/4/16,7.90E-05,-0.006912842,0.007511282,0.000935516,0.006291518,-0.009011071
1998/4/17,7.90E-05,-0.010570366,0.004793448,0.015372075,-0.015785014,0.009856052
1998/4/20,7.90E-05,-0.002528734,0.008873318,0.01045157,0.003270425,-0.002506926
1998/4/21,7.90E-05,0.00810966,0.006925585,0.006362966,-0.012969554,0.007940582
1998/4/22,7.90E-05,0.022493529,-0.010419602,0.000234755,0.001953487,-0.002579409
1998/4/23,7.90E-05,-0.008694144,0.003111421,-0.010367942,0.016344647,-0.001102531
1998/4/24,7.90E-05,-0.012120505,-0.004680266,-0.015907847,0.016995961,-0.013883298
1998/4/27,7.90E-05,-0.012954821,-0.00609551,-0.009446394,0.024763918,-0.014904305
1998/4/28,7.90E-05,0.013668994,-0.004012853,-0.004105079,0.013952697,-0.013761732
1998/4/29,7.90E-05,0.000530777,0.009262109,0.003906535,-0.010341956,0.006353573
1998/4/30,7.90E-05,0.010882722,0.000442708,0.006378947,-0.002822119,0.00318902
1998/5/4,7.90E-05,0.010001986,-0.003716864,-0.009357712,0.014738601,-0.013623592
1998/5/5,7.90E-05,0.00240264,0.013374889,0.011315592,-0.015021987,0.007762278
1998/5/6,7.90E-05,-0.000165512,0.005848827,0.009600129,-0.01751274,0.011243228
1998/5/7,7.90E-05,-0.013886284,-0.006630926,0.008470638,-0.009946538,0.008608802
1998/5/8,7.90E-05,0.022444273,0.00806567,0.014404904,-0.016884235,0.005020567
1998/5/11,7.90E-05,0.000623322,0.000212389,0.020788378,-0.013653281,0.004717201
1998/5/12,7.90E-05,-0.004147987,-0.001838671,-0.004857704,-0.002697855,0.002297948
1998/5/13,7.90E-05,0.017809111,0.01233633,0.005874293,-0.017535068,0.005961447
1998/5/14,7.90E-05,-0.002161338,-0.005796829,-0.007705732,0.009550309,-0.010009232
1998/5/15,7.90E-05,-0.004162264,-0.008955884,-0.01238742,0.020854991,-0.010805166
1998/5/18,7.90E-05,0.001277177,0.003762042,-0.002945289,0.003052297,-0.004692017
1998/5/19,7.90E-05,-0.003456556,0.006406959,0.001442231,-0.00598799,0.003360252
1998/5/20,7.90E-05,-0.002098116,0.006735113,0.00185956,-0.007433166,0.003483636
1998/5/21,7.90E-05,0.007482089,0.008698688,0.007168026,-0.008100365,0.003636946
1998/5/22,7.90E-05,0.007776234,0.005117969,0.003141783,-0.004967801,0.002446814
1998/5/25,7.90E-05,0.012596465,0.015178658,0.019244754,-0.022375314,0.011087516
1998/5/26,7.90E-05,0.001019171,0.008241816,0.00208478,-0.00340944,0.000321764
1998/5/27,7.90E-05,0.005062753,0.006442054,0.008310955,-0.000278978,-0.000834529
1998/5/28,7.90E-05,-0.002246801,-0.002594439,-0.002487169,-0.00081751,-0.003605438
1998/5/29,7.90E-05,0.006190868,-0.002054118,-0.007116704,0.008487601,-0.00182385
1998/6/1,7.90E-05,0.002973462,0.002489398,-0.006039741,0.012457937,-0.011964382
1998/6/2,7.90E-05,0.000320835,0.002620447,0.001827871,-0.002048949,0.004065774
1998/6/3,7.90E-05,0.007965206,0.003630119,0.014253102,-0.017596933,0.006651025
1998/6/4,7.90E-05,-0.009699567,-0.003838962,-0.002187154,0.003233556,-0.004682577
1998/6/5,7.90E-05,-0.000709362,-0.011985344,-0.010280413,0.011445128,-0.008988592
1998/6/8,7.90E-05,-0.004025081,-0.009724968,-0.014689913,0.016676082,-0.013458823
1998/6/9,7.90E-05,-0.030214409,-0.009475794,-0.021373031,0.022641345,-0.01365526
1998/6/10,7.90E-05,-0.000980877,0.00101545,-0.001013328,0.004859308,-0.005634639
1998/6/11,7.90E-05,-0.016115893,-0.000960547,-0.001417478,-0.001155801,0.000941637
1998/6/12,7.90E-05,0.030088713,0.0080515,0.011264316,-0.015205701,0.009305938
1998/6/15,7.90E-05,-0.014143714,-0.003869474,0.001565502,-0.0051938,0.004500739
1998/6/16,7.90E-05,-0.009920817,0.005932289,0.005811305,-0.006952159,0.005636853
1998/6/17,7.90E-05,-0.00078191,0.000103841,0.004143545,0.000525336,0.001429104
1998/6/18,7.90E-05,0.012476366,0.001451011,0.004400839,0.002889272,-0.002371041
1998/6/19,7.90E-05,0.015247265,0.003685328,-0.005732009,0.005926602,-0.001917205
1998/6/22,7.90E-05,0.000958722,0.00562932,-0.006618734,0.004820726,-0.00809881
1998/6/23,7.90E-05,-0.004586133,0.005615963,-0.005467608,0.005083836,-0.006356955
1998/6/24,7.90E-05,0.00366731,-0.002929304,0.004776585,-0.003561183,0.002612764
1998/6/25,7.90E-05,-0.014106931,-0.000478905,-0.003068739,0.004952438,-0.003167853
1998/6/26,7.90E-05,-0.000716394,0.006272094,5.54E-05,-0.002913494,0.000591397
1998/6/29,7.90E-05,-0.020813773,0.001122699,0.004105223,0.000153447,-0.004940678
1998/6/30,7.90E-05,-0.015474742,0.005134398,-0.000239075,-0.004354619,0.004379458
1998/7/1,7.60E-05,-0.014654772,-0.000495807,0.003558941,0.002155903,0.000965093
1998/7/2,7.60E-05,0.013103022,-0.003719359,0.004518426,-0.002064415,0.003338951
1998/7/3,7.60E-05,0.001564696,0.000924486,-0.000385523,0.000884419,-0.000110774
1998/7/6,7.60E-05,-0.020159981,0.000347241,0.002539248,0.000263789,6.02E-05
1998/7/7,7.60E-05,0.004731317,0.000729865,0.002493869,-0.003000568,-0.000906119
1998/7/8,7.60E-05,0.010412063,-0.002216711,-0.006645691,0.004024137,-0.006054917
1998/7/9,7.60E-05,0.002646986,0.004389879,-0.003869919,-0.002038295,0.000602667
1998/7/10,7.60E-05,0.015149818,0.005779908,0.004709211,-0.005568818,0.00144959
1998/7/13,7.60E-05,-0.001329064,0.006153744,0.003320094,-0.002399083,0.004198102
1998/7/14,7.60E-05,-0.016789936,-0.001912077,-0.007209582,0.007076335,-0.004383588
1998/7/15,7.60E-05,-0.000870575,0.005622463,0.001233708,-0.000182153,-0.001796934
1998/7/16,7.60E-05,-0.010009662,0.004042146,0.005528229,-0.005249874,-0.003920979
1998/7/17,7.60E-05,-0.008130567,0.003723153,0.002563366,-0.000789735,0.003844677
1998/7/20,7.60E-05,-0.02265072,0.007106822,0.006177421,-0.014204707,0.005204226
1998/7/21,7.60E-05,0.024206305,-0.010763608,-0.007199119,0.00530416,0.001495433
1998/7/22,7.60E-05,-0.010809344,0.004364896,0.005384448,-0.005739493,0.009901599
1998/7/23,7.60E-05,0.014901894,0.001688283,0.001694781,-0.003930042,0.004180096
1998/7/24,7.60E-05,0.011393648,-0.003605663,-0.006692435,0.000111716,-0.00272173
1998/7/27,7.60E-05,-0.002913089,0.005504342,0.008879896,-0.006656065,0.005211148
1998/7/28,7.60E-05,-0.003846555,-0.000282739,0.004947053,0.004396466,0.002070394
1998/7/29,7.60E-05,-0.004454901,-0.005090234,-0.001507005,0.00324434,0.00098671
1998/7/30,7.60E-05,0.001869612,-0.000765878,-0.001093422,0.001403583,-0.001224251
1998/7/31,7.60E-05,0.002255263,0.004771851,0.007079352,-0.007837849,0.001914265
1998/8/3,7.60E-05,-0.010506937,0.005603742,0.012765936,-0.011205605,0.007199439
1998/8/4,7.60E-05,-0.006917641,-0.00060909,-0.004431654,0.001299414,0.001024615
1998/8/5,7.60E-05,0.011118834,0.005912514,0.003152001,-0.002933436,0.00396795
1998/8/6,7.60E-05,-0.009359073,0.001623182,-0.000356947,-0.000546227,0.001354079
1998/8/7,7.60E-05,-0.01792956,-0.002699284,0.000968916,0.002340774,0.000394779
1998/8/10,7.60E-05,-0.029307348,0.002014779,0.004558792,-0.002424696,0.004769376
1998/8/11,7.60E-05,-0.019623835,-0.003853778,-0.003522323,0.003606903,-0.003364033
1998/8/12,7.60E-05,-0.017696658,0.002058739,-0.003982127,0.00093691,-0.000990543
1998/8/13,7.60E-05,0.012192676,0.003507735,0.004090813,-0.004257935,0.003189136
1998/8/14,7.60E-05,-0.031346149,-0.001234192,0.000478511,0.002098098,0.00237557
1998/8/17,7.60E-05,-0.083241398,0.004722875,-0.0089975,0.000820017,-0.003535048
1998/8/18,7.60E-05,-0.007046528,-0.004460866,0.004006757,0.009258872,-0.006700057
1998/8/19,7.60E-05,0.054831079,0.002078999,0.001448054,0.003846463,-0.004366587
1998/8/20,7.60E-05,0.026331445,0.004122665,-0.001646369,0.002379399,-0.002729561
1998/8/21,7.60E-05,0.022963482,-0.01236297,-0.005562967,0.008350738,0.002849103
1998/8/24,7.60E-05,0.000655369,0.008743744,0.008566474,-0.009085375,0.004663932
1998/8/25,7.60E-05,0.001758842,0.008226927,0.004753105,-0.008492489,0.002790577
1998/8/26,7.60E-05,-0.013335896,0.007741219,-0.003300151,0.004083865,0.002292485
1998/8/27,7.60E-05,-0.017242779,0.004928705,-0.000383358,-0.001055984,-0.001629772
1998/8/28,7.60E-05,-0.012717442,-0.002410393,-4.57E-05,-0.00189819,0.005719799
1998/8/31,7.60E-05,0.018195211,0.007865521,0.007914629,0.002349752,-0.001100931
1998/9/1,7.60E-05,-0.007908761,-0.003234032,0.005950943,-0.006159469,0.004714623
1998/9/2,7.60E-05,-0.00648889,0.004376428,-0.005967514,0.007255141,-0.002651707
1998/9/3,7.60E-05,0.00843943,0.005226544,-0.002849425,0.002308519,-0.004776461
1998/9/4,7.60E-05,0.013917792,0.002588797,-0.004547402,0.002389543,-0.002379952
1998/9/7,7.60E-05,0.015357302,0.006418224,0.001823333,0.002672446,-0.002374374
1998/9/8,7.60E-05,-0.007493494,0.002954378,-0.000499298,-0.004271607,0.006045357
1998/9/9,7.60E-05,0.02109467,0.006562876,0.00151651,-0.005942852,0.002772459
1998/9/10,7.60E-05,0.019181951,-0.004504487,-0.00927775,0.009877425,-0.004977361
1998/9/11,7.60E-05,0.006242529,0.002447615,0.001325799,-0.007535165,0.002240435
1998/9/14,7.60E-05,0.021708715,0.009781742,0.00192069,-0.010859272,0.0057684
1998/9/15,7.60E-05,-0.006470451,-0.001506807,0.003674701,-0.004063386,0.00403529
1998/9/16,7.60E-05,0.016555092,0.006019785,0.011420044,-0.011518608,0.005569005
1998/9/17,7.60E-05,-0.015567386,-0.000275721,-0.001467429,-5.96E-05,0.000531854
1998/9/18,7.60E-05,-0.022357692,0.001190656,-0.000624859,0.003678662,0.003021738
1998/9/21,7.60E-05,0.014568191,0.010828536,0.003442116,-0.005584278,0.001522423
1998/9/22,7.60E-05,-0.000949419,0.004166671,-0.004105188,9.68E-05,0.000406479
1998/9/23,7.60E-05,0.00656962,0.004216315,0.0045698,-0.007568753,0.003215113
1998/9/24,7.60E-05,-0.026017243,0.004790936,-0.009229333,0.011571162,-0.005507683
1998/9/25,7.60E-05,0.01763544,0.004505862,0.009424503,-0.00517006,0.003825137
1998/9/28,7.60E-05,0.004658907,-0.003340184,0.010168038,-0.002373845,0.002382323
1998/9/29,7.60E-05,0.000649485,-0.003455231,-9.46E-05,0.002492745,-0.002293286
1998/9/30,7.60E-05,0.010123063,0.00229703,0.000742563,-0.000348395,-0.000931316
1998/10/5,7.60E-05,-0.005045215,0.006299504,-0.003638254,0.001510369,-0.003658923
1998/10/6,7.60E-05,-0.01513253,-0.000795427,-0.002440636,-0.001220037,0.000415732
1998/10/7,7.60E-05,-0.004116483,0.00417778,0.004420956,0.000849765,-0.002386556
1998/10/8,7.60E-05,0.013963701,0.0071247,0.002212922,-0.004870566,0.00398512
1998/10/9,7.60E-05,0.002428294,0.004571796,-0.002878352,0.003813592,-0.003160723
1998/10/12,7.60E-05,0.006551973,0.013337356,0.009704595,-0.010110351,0.003568498
1998/10/13,7.60E-05,-0.00151311,2.08E-05,-0.012301606,0.010453506,-0.000704438
1998/10/14,7.60E-05,-0.00232406,0.00288033,-0.00227652,1.04E-05,-0.002148319
1998/10/15,7.60E-05,0.00890215,0.00029693,-0.005002115,0.00069289,-0.005746885
1998/10/16,7.60E-05,0.000801506,-0.005062446,-0.009102467,0.007308475,0.001026
1998/10/19,7.60E-05,0.001989401,0.003846096,0.001449869,0.001269754,0.001531003
1998/10/20,7.60E-05,-0.005586359,0.002120804,0.001127244,0.000865055,-0.000202317
1998/10/21,7.60E-05,-0.031267397,-0.001300712,-0.006287212,0.005156367,-0.001752879
1998/10/22,7.60E-05,0.00764166,0.004304875,0.001933013,-0.00276264,0.001833978
1998/10/23,7.60E-05,-0.000373208,-0.002563659,-0.008745672,0.007168933,-0.005018081
1998/10/26,7.60E-05,-0.009816838,0.004703714,-0.00180476,0.000497307,-0.001653846
1998/10/27,7.60E-05,0.004881288,0.007503156,0.001603556,0.001586864,-0.003017864
1998/10/28,7.60E-05,0.010377408,0.007025463,0.001142773,-5.46E-05,-0.002535134
1998/10/29,7.60E-05,-0.006669731,0.004823884,-0.014898157,0.01343111,-0.006281322
1998/10/30,7.60E-05,0.002873645,-0.005654324,-0.008532955,0.005210967,-0.00558519
1998/11/2,7.60E-05,0.003997162,0.006193556,-0.010518565,0.006779847,-0.006384849
1998/11/3,7.60E-05,0.009461687,-0.001196449,0.004544525,-0.004288811,0.002393699
1998/11/4,7.60E-05,-0.000214928,-0.00091783,0.002841285,0.00160474,-0.000613838
1998/11/5,7.60E-05,0.009988302,-0.00441844,-0.004213263,0.003400422,-0.001269081
1998/11/6,7.60E-05,0.005061867,-0.007442934,-0.001813148,0.006979182,-0.000959089
1998/11/9,7.60E-05,0.019349555,-0.00481769,0.001089187,0.005424622,-0.000413346
1998/11/10,7.60E-05,0.003824311,-0.000252285,0.002756763,-0.004126681,0.003502226
1998/11/11,7.60E-05,0.001280558,0.003361418,-0.000130647,-0.000941679,-0.003005961
1998/11/12,7.60E-05,-0.001844411,-0.005311942,-0.004593707,0.006062706,-0.003333885
1998/11/13,7.60E-05,-0.000483005,0.004918293,8.25E-05,0.00095967,-0.000962973
1998/11/16,7.60E-05,0.010336543,-0.006195271,-0.009759776,0.009212743,-7.81E-05
1998/11/17,7.60E-05,-0.004393267,-0.002564347,-0.003520875,0.004308759,-0.001147974
1998/11/18,7.60E-05,-0.005004619,0.003210029,0.00629979,-0.003706624,0.006355484
1998/11/19,7.60E-05,-0.009034992,0.00461428,0.000650458,-2.21E-05,-0.003822716
1998/11/20,7.60E-05,-0.000331106,-0.005352026,-0.001809655,0.001484713,-0.002458139
1998/11/23,7.60E-05,-0.005163413,-0.002084703,-0.002442187,0.00567447,-0.005365348
1998/11/24,7.60E-05,0.0042908,-0.001722232,0.001474607,-0.003235658,-0.000695919
1998/11/25,7.60E-05,-0.010863958,-0.000344949,0.002531061,-0.004656368,0.002169448
1998/11/26,7.60E-05,-0.008547599,-0.00319762,0.000458267,-0.003616244,0.001279396
1998/11/27,7.60E-05,-0.006674691,-0.001108626,0.009098056,-0.005160999,0.002650547
1998/11/30,7.60E-05,0.000998949,-0.000250677,0.000390359,0.003144935,-0.004429463
1998/12/1,7.60E-05,-0.011861596,-0.005536413,0.004167428,-0.000319646,-0.000784366
1998/12/2,7.60E-05,0.003624063,-0.008678641,0.001540044,-0.001450351,0.000178222
1998/12/3,7.60E-05,-0.00433171,-0.003120294,-0.005425163,0.007493443,-0.005041603
1998/12/4,7.60E-05,-0.010772685,-0.003752767,-0.007243299,0.008233748,-0.000697896
1998/12/7,7.60E-05,-0.008802412,-0.001294266,-0.001006257,0.001788595,0.001166956
1998/12/8,7.60E-05,0.010249232,-0.001563878,0.006359958,-0.004728305,0.003312578
1998/12/9,7.60E-05,-0.000868858,-0.000394135,-0.004021979,0.00415478,-0.003719061
1998/12/10,7.60E-05,-0.016735938,-0.001186406,-0.00721521,0.007577331,-0.004524343
1998/12/11,7.60E-05,0.007900764,-0.000788974,0.000463051,0.000122518,-0.001692069
1998/12/14,7.60E-05,-0.015865498,-0.003215678,-0.005501551,0.000488689,-0.00369845
1998/12/15,7.60E-05,-0.000356171,-0.000466725,0.003950247,-0.005042236,0.003381592
1998/12/16,7.60E-05,-0.010650106,0.002789191,-0.001075414,-0.001341017,0.001756422
1998/12/17,7.60E-05,-0.020604436,0.001697442,0.000583993,0.000615401,-0.000770034
1998/12/18,7.60E-05,-0.002258152,0.000577253,-0.000193833,0.00101285,0.001201588
1998/12/21,7.60E-05,-0.001045534,0.001945112,0.003798247,-0.000487689,-0.001338178
1998/12/22,7.60E-05,0.029166811,0.001912481,-0.000153888,0.000489502,-0.00233093
1998/12/23,7.60E-05,-0.010999385,-0.000935658,-0.002213848,-0.001200448,-0.000114698
1998/12/24,7.60E-05,-0.004408292,0.000138395,5.15E-06,0.001035222,-0.003026122
1998/12/25,7.60E-05,0.003168173,-0.002088928,0.001011941,-0.002332184,-0.00086364
1998/12/28,7.60E-05,-0.012900218,-0.003245416,-0.001974008,0.002534287,-6.95E-05
1998/12/29,7.60E-05,-0.015686218,-0.007665006,-0.000585703,-0.001163172,0.003311703
1998/12/30,7.60E-05,0.0045061,0.001933436,0.001422663,-0.005905912,0.005100621
1998/12/31,7.60E-05,-0.002556368,-0.000113742,-0.003521544,0.005480488,-0.005880343
1999/1/4,7.60E-05,-0.019605035,-0.000523263,-0.000378047,-0.002847598,-0.001760924
1999/1/5,7.60E-05,-0.005809633,0.001460517,0.001158394,-0.004208236,0.004756105
1999/1/6,7.60E-05,0.011860697,0.004485983,0.003895228,-0.003839415,0.000829746
1999/1/7,7.60E-05,0.004887681,0.001145263,-0.001310367,0.005060538,-0.003158047
1999/1/8,7.60E-05,0.029300591,0.007188659,0.001448735,-0.002717379,0.000975421
1999/1/11,7.60E-05,0.001423901,0.002601838,-0.00084986,0.003262691,0.000291294
1999/1/12,7.60E-05,-0.01407004,-0.00499865,-0.006615922,0.010701135,-0.006926163
1999/1/13,7.60E-05,-0.011562125,-0.003524219,-0.002478625,0.007618181,-0.002582927
1999/1/14,7.60E-05,-0.002765199,-0.002356893,-0.006725552,0.016359787,-0.010363838
1999/1/15,7.60E-05,-0.012742001,-0.005988852,-0.010974893,0.018885932,-0.008352001
1999/1/18,7.60E-05,0.012462685,0.000254334,-0.009208399,0.015083758,-0.010938506
1999/1/19,7.60E-05,0.00738171,0.002346283,0.00316061,-0.003957759,0.002189106
1999/1/20,7.60E-05,-0.005421886,0.003654697,0.003947103,-0.011837367,0.00021985
1999/1/21,7.60E-05,0.007245629,0.005857184,0.003480861,0.000147192,-0.00109442
1999/1/22,7.60E-05,0.004549398,-0.006959007,0.010177605,-0.012579964,0.00693554
1999/1/25,7.60E-05,-0.0106563,0.001190841,0.004751953,-0.007454883,0.004054516
1999/1/26,7.60E-05,-0.009785192,0.002845869,0.003717536,-0.001829091,0.004107788
1999/1/27,7.60E-05,0.010537343,0.005104702,0.012701224,-0.018959937,0.008473636
1999/1/28,7.60E-05,-0.004188826,0.006932051,-0.000751184,-0.004240877,-0.000380188
1999/1/29,7.60E-05,-0.003272065,0.002435309,0.00024788,-0.000256064,0.003431301
1999/2/1,7.60E-05,-0.007782758,0.002005194,0.013774564,-0.014243593,0.00872098
1999/2/2,7.60E-05,0.001662614,-0.00256228,-0.011305328,0.011677435,-0.008249277
1999/2/3,7.60E-05,-0.008209936,0.001362288,0.000565557,0.001893763,-0.002070776
1999/2/4,7.60E-05,-0.013917606,0.00141809,-0.002312835,-7.93E-05,-0.003289993
1999/2/5,7.60E-05,-0.02205476,-0.001395958,-0.006610864,0.004630987,-0.002566566
1999/2/8,7.60E-05,-0.018236414,0.005045138,0.000844591,-5.30E-05,-0.003152684
1999/2/9,7.60E-05,0.023777156,0.002830256,0.007645624,-0.006602472,0.0065744
1999/3/1,7.60E-05,0.013416787,0.007623698,0.022995107,-0.022462709,0.015014762
1999/3/2,7.60E-05,0.006221346,0.005631545,0.015842047,-0.022376968,0.011344687
1999/3/3,7.60E-05,0.025921349,0.001455953,0.001814028,-0.003314681,0.002360845
1999/3/4,7.60E-05,0.001070865,0.00998727,0.001350439,-0.000644476,0.001573089
1999/3/5,7.60E-05,0.006218942,-0.001988164,0.001131212,-0.005030658,0.000547221
1999/3/8,7.60E-05,0.00856977,0.007650909,0.004894777,-0.007787735,0.000272129
1999/3/9,7.60E-05,-0.004891025,0.001963337,-0.011298607,0.011409237,-0.001079628
1999/3/10,7.60E-05,-0.003242614,0.004489362,0.005646211,-0.007809956,0.00899891
1999/3/11,7.60E-05,0.017224952,0.003622104,0.002731654,-0.001447595,-0.000346649
1999/3/12,7.60E-05,0.010506089,-0.005255278,0.00387095,-0.00514592,0.002681566
1999/3/15,7.60E-05,0.004433608,-0.002402042,-0.004769264,0.004073117,-0.001524094
1999/3/16,7.60E-05,-0.001784939,0.002079121,-0.003257035,0.000879261,-0.00121563
1999/3/17,7.60E-05,-0.00909722,-0.007316775,-0.004073073,0.006837066,-0.001972867
1999/3/18,7.60E-05,-0.008548439,0.000967593,-0.002303165,0.001940785,-0.001617651
1999/3/19,7.60E-05,0.018216041,0.006313772,0.004505584,-0.004440432,0.002654878
1999/3/22,7.60E-05,-0.002890051,-0.003022499,-0.000899583,-0.000500835,-0.006617124
1999/3/23,7.60E-05,0.001278235,0.00031128,0.002998843,-0.003895443,0.003602852
