date,RF,MKT
2001/1/19,0.000054,0.010888699
2001/2/5,0.000054,-0.024373393
2001/2/6,0.000054,-0.0074096
2001/2/7,0.000054,-0.006185654
2001/2/8,0.000054,-0.025721033
2001/2/9,0.000054,0.01365313
2001/2/12,0.000054,0.001437745
2001/2/13,0.000054,0.001087965
2001/2/14,0.000054,0.0000572
2001/2/15,0.000054,-0.008835212
2001/2/16,0.000054,-0.003748453
2001/2/19,0.000054,0.011780265
2001/2/20,0.000054,-0.007648041
2001/2/21,0.000054,-0.027810765
2001/2/22,0.000054,-0.003402611
2001/2/23,0.000054,0.013423285
2001/2/26,0.000054,0.0121045
2001/2/27,0.000054,0.006483272
2001/2/28,0.000054,-0.003940793
2001/3/1,0.000054,0.003785534
2001/3/2,0.000054,0.009067693
2001/3/5,0.000054,-0.002010463
2001/3/6,0.000054,0.000981789
2001/3/7,0.000054,0.00228967
2001/3/8,0.000054,0.005946633
2001/3/9,0.000054,0.005402537
2001/3/12,0.000054,-0.000462918
2001/3/13,0.000054,-0.0071173
2001/3/14,0.000054,0.009388149
2001/3/15,0.000054,0.002553662
2001/3/16,0.000054,-0.000334041
2001/3/19,0.000054,0.009297224
2001/3/20,0.000054,0.00625142
2001/3/21,0.000054,0.00892571
2001/3/22,0.000054,0.008362597
2001/3/23,0.000054,-0.016718033
2001/3/26,0.000054,0.01697283
2001/3/27,0.000054,0.008586415
2001/3/28,0.000054,0.000446151
2001/3/29,0.000054,-0.00378866
2001/3/30,0.000054,0.003771649
2001/4/2,0.000054,0.004228012
2001/4/3,0.000054,-0.002096703
2001/4/4,0.000054,-0.014569569
2001/4/5,0.000054,0.009588858
2001/4/6,0.000054,-0.0019698
2001/4/9,0.000054,0.003536496
2001/4/10,0.000054,0.004867008
2001/4/11,0.000054,0.001441923
2001/4/12,0.000054,0.000745445
2001/4/13,0.000054,0.003660646
2001/4/16,0.000054,0.009239877
2001/4/17,0.000054,0.002063889
2001/4/18,0.000054,-0.002568038
2001/4/19,0.000054,-0.000943334
2001/4/20,0.000054,-0.008975902
2001/4/23,0.000054,-0.001232195
2001/4/24,0.000054,0.006608656
2001/4/25,0.000054,-0.019609934
2001/4/26,0.000054,-0.006741409
2001/4/27,0.000054,0.004738322
2001/4/30,0.000054,0.000932831
2001/5/8,0.000054,0.007663918
2001/5/9,0.000054,-0.000896045
2001/5/10,0.000054,0.006123245
2001/5/11,0.000054,0.001666986
2001/5/14,0.000054,0.008580172
2001/5/15,0.000054,0.005216766
2001/5/16,0.000054,0.00398134
2001/5/17,0.000054,-0.003192341
2001/5/18,0.000054,0.002993012
2001/5/21,0.000054,0.001994938
2001/5/22,0.000054,-0.001368447
2001/5/23,0.000054,-0.005325146
2001/5/24,0.000054,0.0000826
2001/5/25,0.000054,-0.001767455
2001/5/28,0.000054,-0.00781643
2001/5/29,0.000054,0.001317614
2001/5/30,0.000054,0.013353621
2001/5/31,0.000054,0.001323837
2001/6/1,0.000054,0.003596337
2001/6/4,0.000054,0.003006384
2001/6/5,0.000054,0.002759646
2001/6/6,0.000054,0.001558918
2001/6/7,0.000054,-0.004046228
2001/6/8,0.000054,-0.002280458
2001/6/11,0.000054,-0.001548352
2001/6/12,0.000054,0.003317789
2001/6/13,0.000054,0.005723087
2001/6/14,0.000054,-0.015347314
2001/6/15,0.000054,0.002121808
2001/6/18,0.000054,-0.019944745
2001/6/19,0.000054,0.002534612
2001/6/20,0.000054,-0.002794782
2001/6/21,0.000054,0.010542005
2001/6/22,0.000054,0.008472581
2001/6/25,0.000054,0.009137258
2001/6/26,0.000054,0.001983361
2001/6/27,0.000054,-0.001591564
2001/6/28,0.000054,-0.004641514
2001/6/29,0.000054,0.000418216
2001/7/2,0.000054,-0.005776297
2001/7/3,0.000054,0.001965806
2001/7/4,0.000054,-0.003928314
2001/7/5,0.000054,-0.009445412
2001/7/6,0.000054,-0.00402017
2001/7/9,0.000054,-0.000375495
2001/7/10,0.000054,0.008545359
2001/7/11,0.000054,-0.009178483
2001/7/12,0.000054,-0.001029747
2001/7/13,0.000054,-0.001808937
2001/7/16,0.000054,-0.007003046
2001/7/17,0.000054,-0.002057802
2001/7/18,0.000054,0.003049506
2001/7/19,0.000054,0.002186851
2001/7/20,0.000054,0.013394128
2001/7/23,0.000054,-0.0031519
2001/7/24,0.000054,-0.013766107
2001/7/25,0.000054,-0.00998337
2001/7/26,0.000054,-0.009170192
2001/7/27,0.000054,-0.013491953
2001/7/30,0.000054,-0.053872232
2001/7/31,0.000054,-0.019135138
2001/8/1,0.000054,0.035647513
2001/8/2,0.000054,-0.013661195
2001/8/3,0.000054,0.000946564
2001/8/6,0.000054,-0.036917045
2001/8/7,0.000054,0.011683265
2001/8/8,0.000054,-0.005124214
2001/8/9,0.000054,0.017310248
2001/8/10,0.000054,0.014309026
2001/8/13,0.000054,0.001108
2001/8/14,0.000054,-0.009366068
2001/8/15,0.000054,0.004455983
2001/8/16,0.000054,-0.013653715
2001/8/17,0.000054,0.000950302
2001/8/20,0.000054,0.005509706
2001/8/21,0.000054,0.003884007
2001/8/22,0.000054,-0.016409714
2001/8/23,0.000054,0.000570524
2001/8/24,0.000054,-0.008797882
2001/8/27,0.000054,-0.031944308
2001/8/28,0.000054,0.008791802
2001/8/29,0.000054,0.003523973
2001/8/30,0.000054,-0.006714038
2001/8/31,0.000054,-0.000950887
2001/9/3,0.000054,-0.009371143
2001/9/4,0.000054,0.025514792
2001/9/5,0.000054,0.002979229
2001/9/6,0.000054,-0.003209819
2001/9/7,0.000054,-0.029522131
2001/9/10,0.000054,0.025593411
2001/9/11,0.000054,0.002119699
2001/9/12,0.000054,-0.010863232
2001/9/13,0.000054,-0.005035677
2001/9/14,0.000054,-0.011856551
2001/9/17,0.000054,-0.020830011
2001/9/18,0.000054,0.007098802
2001/9/19,0.000054,0.01345215
2001/9/20,0.000054,-0.001952753
2001/9/21,0.000054,-0.007035469
2001/9/24,0.000054,-0.007634562
2001/9/25,0.000054,-0.001356337
2001/9/26,0.000054,-0.014705746
2001/9/27,0.000054,-0.00278827
2001/9/28,0.000054,0.000222405
2001/10/8,0.000054,-0.022275905
2001/10/9,0.000054,0.010380137
2001/10/10,0.000054,-0.033723926
2001/10/11,0.000054,-0.029263293
2001/10/12,0.000054,0.030250132
2001/10/15,0.000054,0.000181387
2001/10/16,0.000054,-0.017202705
2001/10/17,0.000054,-0.007194295
2001/10/18,0.000054,-0.016976022
2001/10/19,0.000054,-0.028693595
2001/10/22,0.000054,-0.031703075
2001/10/23,0.000054,0.098320747
2001/10/24,0.000054,0.029417082
2001/10/25,0.000054,-0.026963853
2001/10/26,0.000054,-0.00086645
2001/10/29,0.000054,0.014299246
2001/10/30,0.000054,-0.009514996
2001/10/31,0.000054,0.004231916
2001/11/1,0.000054,0.011627383
2001/11/2,0.000054,-0.008283961
2001/11/5,0.000054,-0.007294663
2001/11/6,0.000054,-0.004120473
2001/11/7,0.000054,-0.049319859
2001/11/8,0.000054,0.009951719
2001/11/9,0.000054,0.017467572
2001/11/12,0.000054,-0.006468265
2001/11/13,0.000054,-0.003273945
2001/11/14,0.000054,0.001810673
2001/11/15,0.000054,0.00059174
2001/11/16,0.000054,0.014286089
2001/11/19,0.000054,0.012575312
2001/11/20,0.000054,0.018953391
2001/11/21,0.000054,0.004826383
2001/11/22,0.000054,0.008293564
2001/11/23,0.000054,-0.002636892
2001/11/26,0.000054,-0.003776226
2001/11/27,0.000054,0.010609004
2001/11/28,0.000054,0.008425051
2001/11/29,0.000054,-0.000431163
2001/11/30,0.000054,0.008464756
2001/12/3,0.000054,0.008344209
2001/12/4,0.000054,0.005396505
2001/12/5,0.000054,-0.015679018
2001/12/6,0.000054,0.005674059
2001/12/7,0.000054,-0.001227139
2001/12/10,0.000054,0.000876951
2001/12/11,0.000054,-0.011250274
2001/12/12,0.000054,-0.009485712
2001/12/13,0.000054,-0.016551313
2001/12/14,0.000054,-0.008370805
2001/12/17,0.000054,-0.006181373
2001/12/18,0.000054,0.014989998
2001/12/19,0.000054,-0.009886956
2001/12/20,0.000054,-0.025182742
2001/12/21,0.000054,0.005638616
2001/12/24,0.000054,-0.019356037
2001/12/25,0.000054,0.002938418
2001/12/26,0.000054,0.012078207
2001/12/27,0.000054,-0.006007583
2001/12/28,0.000054,0.004975747
2001/12/31,0.000054,0.003759264
2002/1/4,0.000054,-0.018958369
2002/1/7,0.000054,-0.011870336
2002/1/8,0.000054,-0.006670129
2002/1/9,0.000054,-0.018677327
2002/1/10,0.000054,0.009073405
2002/1/11,0.000054,-0.026926082
2002/1/14,0.000054,-0.036964926
2002/1/15,0.000054,-0.018584528
2002/1/16,0.000054,0.012323508
2002/1/17,0.000054,-0.046571054
2002/1/18,0.000054,-0.007342778
2002/1/21,0.000054,-0.04230931
2002/1/22,0.000054,-0.006311288
2002/1/23,0.000054,0.068314918
2002/1/24,0.000054,0.009647247
2002/1/25,0.000054,0.00097392
2002/1/28,0.000054,-0.062547688
2002/1/29,0.000054,0.027631039
2002/1/30,0.000054,0.007135702
2002/1/31,0.000054,0.068385204
2002/2/1,0.000054,-0.004282557
2002/2/4,0.000054,0.019184708
2002/2/5,0.000054,0.005522034
2002/2/6,0.000054,-0.024465123
2002/2/7,0.000054,0.021074843
2002/2/8,0.000054,-0.005104541
2002/2/25,0.000047,0.018818759
2002/2/26,0.000047,0.002431055
2002/2/27,0.000047,0.002806062
2002/2/28,0.000047,-0.009903775
2002/3/1,0.000047,-0.016315348
2002/3/4,0.000047,0.017663048
2002/3/5,0.000047,0.024986587
2002/3/6,0.000047,0.010414338
2002/3/7,0.000047,0.032179568
2002/3/8,0.000047,0.019470517
2002/3/11,0.000047,0.020851076
2002/3/12,0.000047,-0.01346941
2002/3/13,0.000047,-0.016070668
2002/3/14,0.000047,0.030112432
2002/3/15,0.000047,-0.028663441
2002/3/18,0.000047,0.002667337
2002/3/19,0.000047,0.020533505
2002/3/20,0.000047,0.009773873
2002/3/21,0.000047,0.002321486
2002/3/22,0.000047,-0.010115825
2002/3/25,0.000047,0.002924037
2002/3/26,0.000047,-0.015310353
2002/3/27,0.000047,0.004970219
2002/3/28,0.000047,-0.000119669
2002/3/29,0.000047,-0.029555263
2002/4/1,0.000047,0.004141944
2002/4/2,0.000047,-0.01608176
2002/4/3,0.000047,0.005193714
2002/4/4,0.000047,0.028909867
2002/4/5,0.000047,-0.002893349
2002/4/8,0.000047,0.002754832
2002/4/9,0.000047,0.019405821
2002/4/10,0.000047,0.006385059
2002/4/11,0.000047,-0.016978771
2002/4/12,0.000047,0.005442039
2002/4/15,0.000047,-0.00366634
2002/4/16,0.000047,-0.003056149
2002/4/17,0.000047,-0.000000963
2002/4/18,0.000047,-0.01121173
2002/4/19,0.000047,0.003172722
2002/4/22,0.000047,-0.003811015
2002/4/23,0.000047,-0.002882155
2002/4/24,0.000047,-0.009242411
2002/4/25,0.000047,0.003182308
2002/4/26,0.000047,0.017881933
2002/4/29,0.000047,0.019752293
2002/4/30,0.000047,0.000483105
2002/5/8,0.000047,-0.008950371
2002/5/9,0.000047,0.000901626
2002/5/10,0.000047,-0.007880559
2002/5/13,0.000047,-0.008715038
2002/5/14,0.000047,-0.003909884
2002/5/15,0.000047,-0.010461654
2002/5/16,0.000047,-0.033534548
2002/5/17,0.000047,0.012015948
2002/5/20,0.000047,-0.015496517
2002/5/21,0.000047,0.033921826
2002/5/22,0.000047,-0.013413806
2002/5/23,0.000047,0.005370872
2002/5/24,0.000047,-0.014611849
2002/5/27,0.000047,0.004169014
2002/5/28,0.000047,0.0014912
2002/5/29,0.000047,-0.021206158
2002/5/30,0.000047,-0.001106324
2002/5/31,0.000047,-0.005853314
2002/6/3,0.000047,-0.022385192
2002/6/4,0.000047,0.005459367
2002/6/5,0.000047,-0.022372304
2002/6/6,0.000047,0.04291449
2002/6/7,0.000047,0.007703876
2002/6/10,0.000047,-0.008049941
2002/6/11,0.000047,0.009555312
2002/6/12,0.000047,-0.004714805
2002/6/13,0.000047,-0.009271189
2002/6/14,0.000047,-0.011401608
2002/6/17,0.000047,0.002081751
2002/6/18,0.000047,0.021258262
2002/6/19,0.000047,-0.010378276
2002/6/20,0.000047,0.006820793
2002/6/21,0.000047,0.035355268
2002/6/24,0.000047,0.093513856
2002/6/25,0.000047,-0.008962335
2002/6/26,0.000047,0.004465771
2002/6/27,0.000047,0.000592193
2002/6/28,0.000047,-0.000964742
2002/7/1,0.000047,-0.01016698
2002/7/2,0.000047,0.009578229
2002/7/3,0.000047,0.001495652
2002/7/4,0.000047,-0.00877794
2002/7/5,0.000047,0.004463419
2002/7/8,0.000047,0.007294646
2002/7/9,0.000047,-0.003602292
2002/7/10,0.000047,-0.01651838
2002/7/11,0.000047,0.0000433
2002/7/12,0.000047,0.001292784
2002/7/15,0.000047,-0.006312992
2002/7/16,0.000047,0.001944436
2002/7/17,0.000047,0.006801092
2002/7/18,0.000047,0.002046664
2002/7/19,0.000047,0.004988692
2002/7/22,0.000047,-0.015907907
2002/7/23,0.000047,-0.004311164
2002/7/24,0.000047,-0.002011838
2002/7/25,0.000047,-0.004852376
2002/7/26,0.000047,-0.003660268
2002/7/29,0.000047,0.00485742
2002/7/30,0.000047,0.001794087
2002/7/31,0.000047,-0.009562493
2002/8/1,0.000047,0.0000381
2002/8/2,0.000047,0.003803003
2002/8/5,0.000047,-0.004024528
2002/8/6,0.000056,0.009926013
2002/8/7,0.000056,-0.001808607
2002/8/8,0.000056,-0.005083281
2002/8/9,0.000056,-0.006895014
2002/8/12,0.000056,-0.007285053
2002/8/13,0.000056,0.001210448
2002/8/14,0.000056,0.006658516
2002/8/15,0.000056,-0.00728024
2002/8/16,0.000056,0.006483297
2002/8/19,0.000056,-0.001881866
2002/8/20,0.000056,0.014922709
2002/8/21,0.000056,0.001019329
2002/8/22,0.000056,0.009023375
2002/8/23,0.000056,-0.002229824
2002/8/26,0.000056,-0.006456958
2002/8/27,0.000056,0.006911517
2002/8/28,0.000056,-0.002328161
2002/8/29,0.000056,-0.006444942
2002/8/30,0.000056,-0.0000558
2002/9/2,0.000056,0.001710833
2002/9/3,0.00006,0.003161711
2002/9/4,0.00006,-0.005778291
2002/9/5,0.00006,-0.013245772
2002/9/6,0.00006,-0.005196719
2002/9/9,0.00006,-0.007356028
2002/9/10,0.00006,0.001746518
2002/9/11,0.00006,-0.003731294
2002/9/12,0.00006,0.003253753
2002/9/13,0.00006,-0.000962035
2002/9/16,0.00006,-0.013231325
2002/9/17,0.000062,0.000963912
2002/9/18,0.000062,-0.006306376
2002/9/19,0.000062,0.017527914
2002/9/20,0.000062,-0.009389478
2002/9/23,0.000062,-0.000353255
2002/9/24,0.000062,-0.003923823
2002/9/25,0.000062,-0.000256517
2002/9/26,0.000062,-0.007276424
2002/9/27,0.000062,-0.003804851
2002/10/8,0.000062,-0.009823208
2002/10/9,0.000062,-0.019418293
2002/10/10,0.000062,-0.004211643
2002/10/11,0.000062,-0.004177796
2002/10/14,0.000062,0.003972498
2002/10/15,0.000062,-0.003759683
2002/10/16,0.000062,0.009356982
2002/10/17,0.000062,-0.015560926
2002/10/18,0.000062,0.00293834
2002/10/21,0.000062,0.002663195
2002/10/22,0.000062,0.015093128
2002/10/23,0.000062,0.000600057
2002/10/24,0.000062,-0.008122846
2002/10/25,0.000062,-0.010442476
2002/10/28,0.000062,-0.011938945
2002/10/29,0.000062,0.005696518
2002/10/30,0.000062,-0.001589301
2002/10/31,0.000062,-0.000738244
2002/11/1,0.000062,0.00125125
2002/11/4,0.000062,0.01445346
2002/11/5,0.000062,0.016024486
2002/11/6,0.000062,-0.003893269
2002/11/7,0.000062,-0.000619278
2002/11/8,0.000062,-0.02334955
2002/11/11,0.000062,-0.011295014
2002/11/12,0.000062,-0.017378573
2002/11/13,0.000062,0.003282233
2002/11/14,0.000062,-0.02082367
2002/11/15,0.000062,0.002776504
2002/11/18,0.000062,-0.010483336
2002/11/19,0.000062,0.008334076
2002/11/20,0.000062,-0.026291294
2002/11/21,0.000062,-0.028081904
2002/11/22,0.000062,0.003466459
2002/11/25,0.000062,0.003196494
2002/11/26,0.000062,-0.020525473
2002/11/27,0.000062,0.006552561
2002/11/28,0.000062,0.028195182
2002/11/29,0.000062,0.014334911
2002/12/2,0.000062,-0.028500861
2002/12/3,0.000062,0.010282954
2002/12/4,0.000062,0.003651047
2002/12/5,0.000062,-0.007355377
2002/12/6,0.000062,0.000949159
2002/12/9,0.000062,-0.003280378
2002/12/10,0.000062,-0.012687122
2002/12/11,0.000062,-0.004658927
2002/12/12,0.000062,0.00493572
2002/12/13,0.000062,0.010820067
2002/12/16,0.000062,0.009800568
2002/12/17,0.000062,0.007296744
2002/12/18,0.000062,-0.00382628
2002/12/19,0.000062,0.001676723
2002/12/20,0.000062,0.011202516
2002/12/23,0.000062,0.000996986
2002/12/24,0.000062,0.001085927
2002/12/25,0.000062,-0.006950822
2002/12/26,0.000062,-0.0286653
2002/12/27,0.000062,0.000399389
2002/12/30,0.000062,-0.009982456
2002/12/31,0.000062,-0.00557061
2003/1/2,0.000062,-0.026302084
2003/1/3,0.000062,-0.000620154
2003/1/6,0.000062,0.01248166
2003/1/7,0.000062,-0.002258516
2003/1/8,0.000062,0.026020577
2003/1/9,0.000062,0.018707579
2003/1/10,0.000062,-0.009031616
2003/1/13,0.000062,0.002811884
2003/1/14,0.000062,0.049042246
2003/1/15,0.000062,-0.006517322
2003/1/16,0.000062,0.017088922
2003/1/17,0.000062,-0.00472562
2003/1/20,0.000062,0.003569007
2003/1/21,0.000062,-0.018247288
2003/1/22,0.000062,0.003475157
2003/1/23,0.000062,-0.007813618
2003/1/24,0.000062,0.016088242
2003/1/27,0.000062,0.013042092
2003/1/28,0.000062,0.002422715
2003/1/29,0.000062,-0.000453137
2003/2/10,0.000062,-0.012167925
2003/2/11,0.000062,0.01029736
2003/2/12,0.000062,0.012288635
2003/2/13,0.000062,-0.003193278
2003/2/14,0.000062,0.004510799
2003/2/17,0.000062,-0.007332137
2003/2/18,0.000062,0.000690473
2003/2/19,0.000062,0.008510963
2003/2/20,0.000062,-0.00148666
2003/2/21,0.000062,-0.019882378
2003/2/24,0.000062,0.000954648
2003/2/25,0.000062,0.019499964
2003/2/26,0.000062,0.000396341
2003/2/27,0.000062,-0.000775
2003/2/28,0.000062,-0.000742585
2003/3/3,0.000062,0.008236998
2003/3/4,0.000062,-0.000146287
2003/3/5,0.000062,-0.004368723
2003/3/6,0.000062,-0.012684864
2003/3/7,0.000062,-0.002978269
2003/3/10,0.000062,-0.017303781
2003/3/11,0.000062,-0.00026092
2003/3/12,0.000062,0.003838702
2003/3/13,0.000062,-0.006370324
2003/3/14,0.000062,0.001607263
2003/3/17,0.000062,-0.000210778
2003/3/18,0.000062,-0.00637212
2003/3/19,0.000062,0.004360976
2003/3/20,0.000062,-0.004628763
2003/3/21,0.000062,0.008781984
2003/3/24,0.000062,0.002006609
2003/3/25,0.000062,-0.010172037
2003/3/26,0.000062,-0.005337933
2003/3/27,0.000062,0.025461229
2003/3/28,0.000062,-0.003402973
2003/3/31,0.000062,0.011375996
2003/4/1,0.000062,0.006423959
2003/4/2,0.000062,-0.001335642
2003/4/3,0.000062,-0.004550995
2003/4/4,0.000062,0.004935083
2003/4/7,0.000062,-0.00721305
2003/4/8,0.000062,0.000226492
2003/4/9,0.000062,0.012187249
2003/4/10,0.000062,0.007205447
2003/4/11,0.000062,0.014508944
2003/4/14,0.000062,0.024237708
2003/4/15,0.000062,0.010613169
2003/4/16,0.000062,-0.013957095
2003/4/17,0.000062,0.004396867
2003/4/18,0.000062,-0.002752283
2003/4/21,0.000062,-0.016639168
2003/4/22,0.000062,-0.000491118
2003/4/23,0.000062,-0.013720455
2003/4/24,0.000062,-0.026020114
2003/4/25,0.000062,-0.012943114
2003/4/28,0.000062,0.026454531
2003/4/29,0.000059,-0.017110553
2003/4/30,0.000059,0.002973167
2003/5/12,0.000059,0.007017114
2003/5/13,0.000061,-0.02996409
2003/5/14,0.000061,0.025656931
2003/5/15,0.000061,0.022520828
2003/5/16,0.000061,-0.00049366
2003/5/19,0.000061,0.001647048
2003/5/20,0.000059,-0.012140457
2003/5/21,0.000059,-0.001554253
2003/5/22,0.000059,0.008233943
2003/5/23,0.000059,0.010632627
2003/5/26,0.000059,0.005486136
2003/5/27,0.000061,-0.000365119
2003/5/28,0.000061,-0.010720677
2003/5/29,0.000061,0.011431465
2003/5/30,0.000061,0.004797358
2003/6/2,0.000061,-0.000395059
2003/6/3,0.000061,-0.010235042
2003/6/4,0.000061,0.006970321
2003/6/5,0.000061,-0.011457986
2003/6/6,0.000061,-0.012209688
2003/6/9,0.000061,-0.005856957
2003/6/10,0.000062,0.005728447
2003/6/11,0.000062,0.017342295
2003/6/12,0.000062,-0.002954746
2003/6/13,0.000062,0.002744712
2003/6/16,0.000062,-0.004390414
2003/6/17,0.000063,-0.00129269
2003/6/18,0.000063,-0.001527291
2003/6/19,0.000063,-0.011006079
2003/6/20,0.000063,-0.005250151
2003/6/23,0.000063,-0.010665305
2003/6/24,0.000064,0.001099268
2003/6/25,0.000064,-0.007107652
2003/6/26,0.000064,0.008459862
2003/6/27,0.000064,-0.012679393
2003/6/30,0.000064,-0.00746153
2003/7/1,0.000064,-0.002101935
2003/7/2,0.000064,0.009123644
2003/7/3,0.000064,0.003122431
2003/7/4,0.000064,-0.000873864
2003/7/7,0.000064,0.000143141
2003/7/8,0.000064,0.007219134
2003/7/9,0.000064,-0.005864941
2003/7/10,0.000064,0.018623708
2003/7/11,0.000064,-0.002298045
2003/7/14,0.000064,-0.004720435
2003/7/15,0.000064,0.002846079
2003/7/16,0.000064,0.002690107
2003/7/17,0.000064,0.005612948
2003/7/18,0.000064,-0.021137082
2003/7/21,0.000064,-0.008037667
2003/7/22,0.000064,0.002809198
2003/7/23,0.000064,0.002933687
2003/7/24,0.000064,-0.006249168
2003/7/25,0.000064,-0.011612065
2003/7/28,0.000064,-0.005014756
2003/7/29,0.000064,0.004702229
2003/7/30,0.000064,0.001283864
2003/7/31,0.000064,-0.001004227
2003/8/1,0.000064,0.000687295
2003/8/4,0.000064,0.011927278
2003/8/5,0.000064,0.0000347
2003/8/6,0.000064,-0.004204444
2003/8/7,0.000064,-0.000201461
2003/8/8,0.000064,-0.01184834
2003/8/11,0.000064,0.002680494
2003/8/12,0.000063,0.003623511
2003/8/13,0.000063,-0.009866814
2003/8/14,0.000063,-0.006679839
2003/8/15,0.000063,-0.003304448
2003/8/18,0.000063,-0.002894435
2003/8/19,0.000065,0.003144048
2003/8/20,0.000065,-0.005333963
2003/8/21,0.000065,-0.000987375
2003/8/22,0.000065,-0.001334955
2003/8/25,0.000065,-0.01098734
2003/8/26,0.000067,0.001688075
2003/8/27,0.000067,0.00018374
2003/8/28,0.000067,-0.0067651
2003/8/29,0.000067,0.004556018
2003/9/1,0.000067,0.017897522
2003/9/2,0.000073,-0.002148219
2003/9/3,0.000073,0.001226086
2003/9/4,0.000073,-0.000338615
2003/9/5,0.000073,-0.011305426
2003/9/8,0.000073,-0.004598616
2003/9/9,0.000074,-0.00436691
2003/9/10,0.000074,0.002034478
2003/9/11,0.000074,0.000249315
2003/9/12,0.000074,-0.011521195
2003/9/15,0.000074,-0.010024776
2003/9/16,0.000074,0.006727514
2003/9/17,0.000074,-0.011468374
2003/9/18,0.000074,-0.000461362
2003/9/19,0.000074,0.000925911
2003/9/22,0.000074,-0.006653817
2003/9/23,0.000073,0.005709472
2003/9/24,0.000073,0.003162737
2003/9/25,0.000073,-0.012971528
2003/9/26,0.000073,-0.004387334
2003/9/29,0.000073,-0.01242438
2003/9/30,0.000073,0.009873184
2003/10/8,0.000073,0.003755988
2003/10/9,0.000073,-0.001488324
2003/10/10,0.000073,0.024801007
2003/10/13,0.000073,-0.00291128
2003/10/14,0.000075,-0.008787219
2003/10/15,0.000075,-0.00288555
2003/10/16,0.000075,-0.013458966
2003/10/17,0.000075,0.003364875
2003/10/20,0.000075,-0.00758324
2003/10/21,0.000074,0.003715177
2003/10/22,0.000074,0.024632169
2003/10/23,0.000074,-0.00789415
2003/10/24,0.000074,-0.003557777
2003/10/27,0.000074,-0.009418369
2003/10/28,0.000075,-0.001398424
2003/10/29,0.000075,-0.008576872
2003/10/30,0.000075,-0.012746832
2003/10/31,0.000075,0.002611604
2003/11/3,0.000075,0.011485495
2003/11/4,0.000075,0.01955621
2003/11/5,0.000075,-0.004663427
2003/11/6,0.000075,-0.020331965
2003/11/7,0.000075,-0.015536047
2003/11/10,0.000075,0.003584325
2003/11/11,0.000077,0.002748326
2003/11/12,0.000077,-0.018349401
2003/11/13,0.000077,0.001485975
2003/11/14,0.000077,0.008285962
2003/11/17,0.000077,-0.002584744
2003/11/18,0.000075,-0.014172116
2003/11/19,0.000075,0.016802352
2003/11/20,0.000075,0.028677466
2003/11/21,0.000075,-0.010987865
2003/11/24,0.000075,0.030177804
2003/11/25,0.000067,0.004060387
2003/11/26,0.000067,0.002899403
2003/11/27,0.000067,-0.016984353
2003/11/28,0.000067,0.006018747
2003/12/1,0.000067,0.025223129
2003/12/2,0.000067,0.001361762
2003/12/3,0.000067,0.00608819
2003/12/4,0.000067,0.004033248
2003/12/5,0.000067,-0.001092919
2003/12/8,0.000067,-0.009558023
2003/12/9,0.000067,0.004840994
2003/12/10,0.000067,0.0159033
2003/12/11,0.000067,0.001201137
2003/12/12,0.000067,-0.000520488
2003/12/15,0.000067,-0.000437475
2003/12/16,0.000067,-0.003415832
2003/12/17,0.000067,-0.007515378
2003/12/18,0.000067,0.001640647
2003/12/19,0.000067,-0.009919739
2003/12/22,0.000067,0.031471009
2003/12/23,0.000067,0.004562375
2003/12/24,0.000067,0.007930492
2003/12/25,0.000067,-0.001152099
2003/12/26,0.000067,0.001266396
2003/12/29,0.000067,-0.01178358
2003/12/30,0.000067,0.00894575
2003/12/31,0.000067,-0.009614382
2004/1/2,0.000067,0.011457422
2004/1/5,0.000067,0.029531391
2004/1/6,0.000067,0.00121913
2004/1/7,0.000067,0.008623604
2004/1/8,0.000067,0.012626132
2004/1/9,0.000067,-0.015748089
2004/1/12,0.000067,0.021427765
2004/1/13,0.000067,-0.001662096
2004/1/14,0.000067,-0.010889234
2004/1/15,0.000067,-0.003421668
2004/1/16,0.000067,0.008009012
2004/1/29,0.000067,0.019009767
2004/1/30,0.000067,-0.022925345
2004/2/2,0.000067,0.01950332
2004/2/3,0.000067,0.015931295
2004/2/4,0.000067,0.020777505
2004/2/5,0.000067,0.005513262
2004/2/6,0.000067,-0.007491505
2004/2/9,0.000067,0.016192921
2004/2/10,0.000063,-0.003951993
2004/2/11,0.000063,-0.008136185
2004/2/12,0.000063,-0.007497551
2004/2/13,0.000063,-0.004935694
2004/2/16,0.000063,0.022636698
2004/2/17,0.000061,0.006538931
2004/2/18,0.000061,0.008828039
2004/2/19,0.000061,-0.000605597
2004/2/20,0.000061,0.004023745
2004/2/23,0.000061,-0.022000143
2004/2/24,0.000055,0.000101107
2004/2/25,0.000055,-0.02073189
2004/2/26,0.000055,0.005145447
2004/2/27,0.000055,0.012943049
2004/3/1,0.000055,0.012010829
2004/3/2,0.000055,-0.003224941
2004/3/3,0.000055,-0.014551291
2004/3/4,0.000055,0.005806181
2004/3/5,0.000055,-0.004753018
2004/3/8,0.000055,-0.016510703
2004/3/9,0.000053,-0.001602471
2004/3/10,0.000053,0.023559428
2004/3/11,0.000053,0.00995995
2004/3/12,0.000053,0.002012384
2004/3/15,0.000053,0.024890681
2004/3/16,0.000052,0.005497628
2004/3/17,0.000052,0.000364108
2004/3/18,0.000052,-0.016377762
2004/3/19,0.000052,0.018199699
2004/3/22,0.000052,0.004682136
2004/3/23,0.000061,-0.007977185
2004/3/24,0.000061,-0.000831705
