时间,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2017/5/2,3426.58,4099.70000 ,28993703562242.10000 ,21682779634489.00000 ,0.02470 
2017/4/28,3439.75,4115.46000 ,29153987494612.30000 ,21796427426409.00000 ,0.02420 
2017/4/27,3446.72,4123.69000 ,29177675887285.30000 ,21829623395074.00000 ,0.02390 
2017/4/26,3445.18,4121.85000 ,29137000530366.90000 ,21792306469483.00000 ,0.02400 
2017/4/25,3440.97,4116.77000 ,29074782154599.70000 ,21762037618745.00000 ,0.02400 
2017/4/24,3431.26,4105.10000 ,29027014412521.50000 ,21718597413498.00000 ,0.02390 
2017/4/21,3466.79,4147.58000 ,29260101193222.60000 ,21905494906011.00000 ,0.02370 
2017/4/20,3461.55,4141.27000 ,29113048227152.20000 ,21828449650587.00000 ,0.02380 
2017/4/19,3445.88,4122.52000 ,29021276571244.20000 ,21757887475727.00000 ,0.02390 
2017/4/18,3462.74,4142.64000 ,29228662707449.10000 ,21908455630715.00000 ,0.02370 
2017/4/17,3479.94,4163.16000 ,29421429353188.00000 ,22037623690648.00000 ,0.02360 
2017/4/14,3486.5,4171.02000 ,29478284504058.10000 ,22073191717514.00000 ,0.02360 
2017/4/13,3514.57,4204.59000 ,29697164854035.40000 ,22236334871410.00000 ,0.02340 
2017/4/12,3509.44,4198.45000 ,29704643847212.10000 ,22228136875985.00000 ,0.02330 
2017/4/11,3517.33,4207.89000 ,29730720988536.30000 ,22252114759560.00000 ,0.02330 
2017/4/10,3505.14,4193.07000 ,29623540453877.10000 ,22177117809374.00000 ,0.02330 
2017/4/7,3517.46,4207.70000 ,29707135059304.20000 ,22200640382053.00000 ,0.02330 
2017/4/6,3514.05,4203.53000 ,29613193385232.20000 ,22150604422253.00000 ,0.02340 
2017/4/5,3503.89,4191.38000 ,29549550572169.70000 ,22089090898735.00000 ,0.02330 
2017/3/31,3456.05,4134.15000 ,29176770729357.20000 ,21813027174326.00000 ,0.02380 
2017/3/30,3436.76,4111.08000 ,29019258484102.20000 ,21685353441679.00000 ,0.02390 
2017/3/29,3465.19,4145.09000 ,29177246586907.30000 ,21803258384978.00000 ,0.02380 
2017/3/28,3469.81,4149.85000 ,29180969248133.70000 ,21802161390315.00000 ,0.02370 
2017/3/27,3478.04,4159.69000 ,29259062526266.00000 ,21860744971207.00000 ,0.02370 
2017/3/24,3489.6,4173.52000 ,29287387891166.90000 ,21900602194101.00000 ,0.02320 
2017/3/23,3461.98,4140.48000 ,29064850988764.30000 ,21727579172263.00000 ,0.02350 
2017/3/22,3450.05,4126.22000 ,28994030002042.00000 ,21685021887742.00000 ,0.02350 
2017/3/21,3466.35,4145.71000 ,29176071392046.50000 ,21800744981581.00000 ,0.02340 
2017/3/20,3449.61,4125.69000 ,29064990040523.90000 ,21706225535049.00000 ,0.02350 
2017/3/17,3445.81,4121.14000 ,28983228345795.90000 ,21610380682630.00000 ,0.02340 
2017/3/16,3481.51,4163.84000 ,29259127593224.70000 ,21816846331868.00000 ,0.02320 
2017/3/15,3463.64,4142.47000 ,29124258862324.40000 ,21714600311136.00000 ,0.02330 
2017/3/14,3456.69,4134.08000 ,29086109934037.60000 ,21680977197932.00000 ,0.02330 
2017/3/13,3458.1,4135.76000 ,29073607277977.20000 ,21672637998474.00000 ,0.02330 
2017/3/10,3427.89,4099.63000 ,28839181894844.00000 ,21502836215145.00000 ,0.02350 
2017/3/9,3426.94,4098.50000 ,28856856550452.20000 ,21520883490299.00000 ,0.02350 
2017/3/8,3448.73,4124.56000 ,29043757659398.30000 ,21666901494950.00000 ,0.02330 
2017/3/7,3453.96,4130.80000 ,29076009672327.90000 ,21675422943017.00000 ,0.02330 
2017/3/6,3446.48,4121.87000 ,28998423830920.90000 ,21622583193557.00000 ,0.02340 
2017/3/3,3427.86,4099.39000 ,28906446818792.30000 ,21545141275801.00000 ,0.02350 
2017/3/2,3435.1,4108.04000 ,29016670411910.10000 ,21629749409222.00000 ,0.02340 
2017/3/1,3458.44,4135.95000 ,29188941360550.40000 ,21768870691443.00000 ,0.02320 
2017/2/28,3452.81,4129.22000 ,29150555563293.60000 ,21735090277952.00000 ,0.02330 
2017/2/27,3446.22,4121.34000 ,29086584727176.70000 ,21690796207543.00000 ,0.02330 
2017/2/24,3473.85,4154.38000 ,29283494014834.40000 ,21826325447832.00000 ,0.02310 
2017/2/23,3473.32,4153.75000 ,29310859638754.50000 ,21837513227091.00000 ,0.02310 
2017/2/22,3489.76,4173.41000 ,29443851435202.40000 ,21942785909884.00000 ,0.02300 
2017/2/21,3482.82,4165.11000 ,29364176455956.30000 ,21888600082358.00000 ,0.02300 
2017/2/20,3471.39,4151.44000 ,29286782424610.40000 ,21826480920504.00000 ,0.02310 
2017/2/17,3421.44,4091.71000 ,28897375336680.60000 ,21528519783061.00000 ,0.02350 
2017/2/16,3440.93,4115.02000 ,29101406702789.80000 ,21675508012968.00000 ,0.02330 
2017/2/15,3421.71,4092.03000 ,28995615404983.50000 ,21598999399222.00000 ,0.02340 
2017/2/14,3435.8,4108.88000 ,29004224144443.50000 ,21621701840263.00000 ,0.02340 
2017/2/13,3436.28,4109.45000 ,29015526612747.10000 ,21638457350318.00000 ,0.02340 
2017/2/10,3413.49,4082.19000 ,28830139492010.30000 ,21501997733631.00000 ,0.02350 
2017/2/9,3396.29,4061.63000 ,28673484911172.50000 ,21383291801386.00000 ,0.02360 
2017/2/8,3383.29,4046.08000 ,28560675240280.80000 ,21303469642195.00000 ,0.02370 
2017/2/7,3365.68,4025.03000 ,28452023152192.70000 ,21224639728246.00000 ,0.02380 
2017/2/6,3373.21,4034.02000 ,28513030399654.40000 ,21271126160838.00000 ,0.02380 
2017/2/3,3364.49,4023.60000 ,28446689250630.40000 ,21207251469439.00000 ,0.02380 
2017/1/26,3387.96,4051.67000 ,28669717216020.40000 ,21324271515999.00000 ,0.02360 
2017/1/25,3375.9,4037.25000 ,28572839589048.30000 ,21268285216881.00000 ,0.02370 
2017/1/24,3364.45,4023.55000 ,28503582680273.60000 ,21218387830334.00000 ,0.02370 
2017/1/23,3364.08,4023.11000 ,28390533727005.90000 ,21120645741556.00000 ,0.02380 
2017/1/20,3354.89,4012.12000 ,28319855126326.80000 ,21051434128242.00000 ,0.02390 
2017/1/19,3329.29,3981.50000 ,28180435174789.80000 ,20940574648591.00000 ,0.02400 
2017/1/18,3339.37,3993.55000 ,28259330629303.00000 ,21018408038497.00000 ,0.02400 
2017/1/17,3326.36,3977.99000 ,28161456907370.60000 ,20932103079505.00000 ,0.02400 
2017/1/16,3319.45,3969.73000 ,28119963956147.70000 ,20910995671097.00000 ,0.02410 
2017/1/13,3319.91,3970.29000 ,28020463040479.00000 ,20829802217033.00000 ,0.02420 
2017/1/12,3317.62,3967.55000 ,27942617425097.70000 ,20770972514787.00000 ,0.02420 
2017/1/11,3334.5,3987.73000 ,28207181256826.00000 ,20985403369052.00000 ,0.02400 
2017/1/10,3358.27,4016.16000 ,28195398504824.30000 ,20982667503699.00000 ,0.02400 
2017/1/9,3363.9,4022.89000 ,28254802244821.00000 ,21024123524488.00000 ,0.02400 
2017/1/6,3347.67,4003.48000 ,28127949487265.90000 ,20896597635773.00000 ,0.02410 
2017/1/5,3367.79,4027.54000 ,28197502828873.90000 ,20937813885128.00000 ,0.02400 
2017/1/4,3368.31,4028.17000 ,28140404769635.40000 ,20885826860458.00000 ,0.02410 
2017/1/3,3342.23,3996.97000 ,27957591888143.20000 ,20722437273291.00000 ,0.02420 
2016/12/30,3310.08,3958.53000 ,27680745104502.30000 ,20497244643510.00000 ,0.02450 
2016/12/29,3297.76,3943.80000 ,27587172549307.50000 ,20418412365820.00000 ,0.02450 
2016/12/28,3301.89,3948.73000 ,27617945990573.00000 ,20408343378142.00000 ,0.02450 
2016/12/27,3316.39,3966.07000 ,27708583843471.30000 ,20487063989213.00000 ,0.02440 
2016/12/26,3322.4,3973.26000 ,27806634498109.10000 ,20565601916411.00000 ,0.02430 
2016/12/23,3307.6,3955.56000 ,27688399228623.90000 ,20471064529888.00000 ,0.02440 
2016/12/22,3335.67,3989.14000 ,27878031177501.60000 ,20614091397824.00000 ,0.02430 
2016/12/21,3338.54,3992.56000 ,27856855111123.90000 ,20589685463766.00000 ,0.02430 
2016/12/20,3309.06,3957.31000 ,27549423016336.70000 ,20357296595100.00000 ,0.02460 
2016/12/19,3328.98,3981.14000 ,27723816032687.20000 ,20483227037763.00000 ,0.02440 
2016/12/16,3346.03,4001.52000 ,27811731680108.20000 ,20485915598479.00000 ,0.02430 
2016/12/15,3340.43,3994.83000 ,27803886117459.50000 ,20481827679882.00000 ,0.02430 
2016/12/14,3378.95,4040.89000 ,28232025680259.70000 ,20783510679500.00000 ,0.02400 
2016/12/13,3405.04,4072.09000 ,28390842404866.70000 ,20906350040981.00000 ,0.02380 
2016/12/12,3409.18,4076.96000 ,28462299869782.20000 ,20938083380114.00000 ,0.02380 
2016/12/9,3493.7,4178.03000 ,29056791406855.60000 ,21671600100976.00000 ,0.02390 
2016/12/8,3470.14,4149.86000 ,28762848472637.80000 ,21469193999901.00000 ,0.02420 
2016/12/7,3475.75,4156.56000 ,28810936269768.60000 ,21498605687038.00000 ,0.02410 
2016/12/6,3459.15,4136.63000 ,28702390410767.20000 ,21406888613075.00000 ,0.02420 
2016/12/5,3469.41,4148.89000 ,28818803961699.50000 ,21478002541609.00000 ,0.02410 
2016/12/2,3528.95,4220.10000 ,29239506026381.40000 ,21808736617195.00000 ,0.02380 
2016/12/1,3565.04,4263.25000 ,29403821380537.10000 ,21946094161754.00000 ,0.02370 
2016/11/30,3538,4230.92000 ,29189095241307.70000 ,21781267219242.00000 ,0.02380 
2016/11/29,3564.04,4262.06000 ,29500371468575.60000 ,22015286247411.00000 ,0.02370 
2016/11/28,3535.08,4227.43000 ,29270823262381.90000 ,21819380497932.00000 ,0.02390 
2016/11/25,3521.3,4210.87000 ,29099093494391.30000 ,21680657568226.00000 ,0.02400 
2016/11/24,3488.74,4171.94000 ,28818578899342.10000 ,21478285708438.00000 ,0.02420 
2016/11/23,3474.73,4155.18000 ,28758512605111.70000 ,21426492108331.00000 ,0.02430 
2016/11/22,3468.36,4147.57000 ,28731343888638.90000 ,21403621688387.00000 ,0.02430 
2016/11/21,3441.11,4114.98000 ,28463529136438.50000 ,21200049285336.00000 ,0.02450 
2016/11/18,3417.46,4086.70000 ,28211140005305.70000 ,21012232751463.00000 ,0.02480 
2016/11/17,3436.54,4109.51000 ,28368249816774.80000 ,21121360194764.00000 ,0.02460 
2016/11/16,3429.59,4101.21000 ,28324976863894.90000 ,21077865946528.00000 ,0.02470 
2016/11/15,3429.87,4101.54000 ,28326761583006.00000 ,21079602972155.00000 ,0.02470 
2016/11/14,3430.25,4101.99000 ,28375197772979.70000 ,21111100340187.00000 ,0.02460 
2016/11/11,3417.22,4086.41000 ,28240131584128.30000 ,21013105832382.00000 ,0.02470 
2016/11/10,3390.61,4054.59000 ,28023230005230.90000 ,20852627530951.00000 ,0.02490 
2016/11/9,3353.05,4009.68000 ,27710125530790.20000 ,20620914438966.00000 ,0.02520 
2016/11/8,3371.12,4031.28000 ,27879677763690.00000 ,20745072224709.00000 ,0.02510 
2016/11/7,3356.59,4013.81000 ,27753754286405.00000 ,20654853167558.00000 ,0.02520 
2016/11/4,3354.17,4010.92000 ,27714435549252.40000 ,20619234369398.00000 ,0.02520 
2016/11/3,3365.09,4023.97000 ,27802122357866.40000 ,20672751893360.00000 ,0.02510 
2016/11/2,3333.35,3985.95000 ,27567514272520.40000 ,20493433147292.00000 ,0.02540 
2016/11/1,3359.05,4016.68000 ,27780715348866.20000 ,20654027804049.00000 ,0.02520 
2016/10/31,3336.28,3989.45000 ,27629621355603.20000 ,20548001153456.00000 ,0.02530 
2016/10/28,3340.13,3994.05000 ,27670669114279.80000 ,20576910881031.00000 ,0.02530 
2016/10/27,3345.7,4000.71000 ,27684950448034.60000 ,20594533658734.00000 ,0.02530 
2016/10/26,3354.8,4011.60000 ,27763532015502.60000 ,20654590924980.00000 ,0.02520 
2016/10/25,3367.45,4026.73000 ,27898767687612.60000 ,20751493103974.00000 ,0.02510 
2016/10/24,3367.58,4026.86000 ,27910623078075.20000 ,20762496550944.00000 ,0.02510 
2016/10/21,3327.74,3979.23000 ,27569442064786.60000 ,20513605753696.00000 ,0.02540 
2016/10/20,3318.6,3968.30000 ,27466928228493.90000 ,20393924515515.00000 ,0.02550 
2016/10/19,3316.24,3965.37000 ,27457705630071.00000 ,20385792517878.00000 ,0.02550 
2016/10/18,3321.33,3971.46000 ,27478482778924.80000 ,20399790472129.00000 ,0.02550 
2016/10/17,3277.88,3919.50000 ,27127338416058.90000 ,20134984807625.00000 ,0.02580 
2016/10/14,3305.85,3952.94000 ,27318399840667.10000 ,20287565953354.00000 ,0.02560 
2016/10/13,3302.65,3949.11000 ,27274685981337.80000 ,20251623117240.00000 ,0.02570 
2016/10/12,3300.01,3945.96000 ,27263023912390.20000 ,20243564438439.00000 ,0.02570 
2016/10/11,3306.56,3953.79000 ,27321665514207.40000 ,20292904305728.00000 ,0.02560 
2016/10/10,3293.87,3938.62000 ,27231634853819.00000 ,20218163212543.00000 ,0.02570 
2016/9/30,3253.28,3890.09000 ,26900452397779.90000 ,19971972310718.00000 ,0.02600 
2016/9/29,3244.39,3879.34000 ,26850763586954.90000 ,19929989503984.00000 ,0.02610 
2016/9/28,3230.89,3863.01000 ,26735234240987.80000 ,19843553139107.00000 ,0.02620 
2016/9/27,3240.75,3874.80000 ,26831269807632.80000 ,19910997674443.00000 ,0.02610 
2016/9/26,3220.28,3850.33000 ,26673300381559.50000 ,19793647342756.00000 ,0.02620 
2016/9/23,3275.67,3915.00000 ,27090324510848.90000 ,20109441739389.00000 ,0.02580 
2016/9/22,3291.12,3933.47000 ,27166201814419.90000 ,20169515313813.00000 ,0.02580 
2016/9/21,3266.64,3904.21000 ,26984332902030.50000 ,20031875316426.00000 ,0.02590 
2016/9/20,3257.4,3892.68000 ,26924441113152.50000 ,19989388424080.00000 ,0.02600 
2016/9/19,3263.12,3899.52000 ,26972939482518.00000 ,20023213802633.00000 ,0.02590 
2016/9/14,3238.73,3870.36000 ,26797835509666.00000 ,19826078850626.00000 ,0.02610 
2016/9/13,3260.33,3896.18000 ,26999906337160.90000 ,19973745048535.00000 ,0.02590 
2016/9/12,3262.6,3898.89000 ,27041587959479.40000 ,20003224717295.00000 ,0.02590 
2016/9/9,3318.04,3965.15000 ,27479548054743.70000 ,20319670502955.00000 ,0.02550 
2016/9/8,3339.56,3990.86000 ,27624212782969.30000 ,20432840277594.00000 ,0.02530 
2016/9/7,3340.82,3992.36000 ,27631033866456.60000 ,20434602693358.00000 ,0.02530 
2016/9/6,3342.63,3994.52000 ,27643501332328.10000 ,20435141405005.00000 ,0.02530 
2016/9/5,3319.68,3967.10000 ,27535474906681.40000 ,20347917639675.00000 ,0.02540 
2016/9/2,3314.11,3959.49000 ,27493027582024.70000 ,20325522121169.00000 ,0.02550 
2016/9/1,3301.58,3944.51000 ,27432723673226.40000 ,20277260035537.00000 ,0.02550 
2016/8/31,3327.79,3975.84000 ,27606026795980.90000 ,20409257719632.00000 ,0.02540 
2016/8/30,3311.99,3956.82000 ,27488206181536.80000 ,20319936398403.00000 ,0.02540 
2016/8/29,3307.78,3951.80000 ,27421662174975.00000 ,20268720033344.00000 ,0.02540 
2016/8/26,3307.09,3950.97000 ,27429174448185.80000 ,20270154110158.00000 ,0.02550 
2016/8/25,3308.97,3952.93000 ,27454029310734.20000 ,20290197501034.00000 ,0.02550 
2016/8/24,3329.86,3977.88000 ,27598333575247.30000 ,20397232679008.00000 ,0.02560 
2016/8/23,3341.83,3991.12000 ,27677012483383.10000 ,20453369746808.00000 ,0.02550 
2016/8/22,3336.79,3984.87000 ,27623725681934.90000 ,20420769589195.00000 ,0.02550 
2016/8/19,3365.02,4018.57000 ,27792788229249.20000 ,20514394470451.00000 ,0.02540 
2016/8/18,3364.49,4016.11000 ,27769101192417.70000 ,20493000307800.00000 ,0.02540 
2016/8/17,3373.05,4026.14000 ,27828830733413.70000 ,20540198021572.00000 ,0.02530 
2016/8/16,3378.25,4032.35000 ,27868568376913.20000 ,20571860022996.00000 ,0.02520 
2016/8/15,3393.42,4050.47000 ,28093344780211.80000 ,20722787210313.00000 ,0.02500 
2016/8/12,3294.23,3932.07000 ,27352472710937.90000 ,20174570140144.00000 ,0.02570 
2016/8/11,3233.36,3858.45000 ,26844692744349.00000 ,19812296143814.00000 ,0.02610 
2016/8/10,3243.34,3868.96000 ,26853907734739.40000 ,19832983969035.00000 ,0.02610 
2016/8/9,3256.98,3885.06000 ,26936306975856.70000 ,19894053240978.00000 ,0.02610 
2016/8/8,3234.18,3857.86000 ,26764082389552.10000 ,19766543072685.00000 ,0.02620 
2016/8/5,3205.11,3823.19000 ,26536846859422.50000 ,19605049502408.00000 ,0.02650 
2016/8/4,3201.29,3817.28000 ,26529946091613.20000 ,19596304489615.00000 ,0.02650 
2016/8/3,3193.51,3808.00000 ,26508864684485.80000 ,19572102955720.00000 ,0.02650 
2016/8/2,3189.05,3802.69000 ,26509860012338.60000 ,19564953843745.00000 ,0.02650 
2016/8/1,3176.81,3788.09000 ,26418517777550.20000 ,19494944108238.00000 ,0.02660 
2016/7/29,3203.93,3820.43000 ,26551255694299.30000 ,19609023514226.00000 ,0.02650 
2016/7/28,3221.14,3838.23000 ,26641180330226.40000 ,19688654377485.00000 ,0.02640 
2016/7/27,3218.24,3834.76000 ,26645786855955.00000 ,19684254884674.00000 ,0.02640 
2016/7/26,3269.59,3895.39000 ,26991208794860.30000 ,19923304598849.00000 ,0.02600 
2016/7/25,3230.89,3848.99000 ,26694415161839.20000 ,19700659888638.00000 ,0.02630 
2016/7/22,3225.16,3841.05000 ,26665248029444.20000 ,19684018868087.00000 ,0.02640 
2016/7/21,3252.52,3873.09000 ,26875374800132.50000 ,19833780378952.00000 ,0.02620 
2016/7/20,3237.6,3855.23000 ,26775117767454.60000 ,19754372253267.00000 ,0.02630 
2016/7/19,3248.23,3867.63000 ,26884373146610.50000 ,19824268856029.00000 ,0.02620 
2016/7/18,3262.02,3882.27000 ,27019138968600.10000 ,19925712047667.00000 ,0.02600 
2016/7/15,3276.28,3899.08000 ,27083247862999.60000 ,19978081782268.00000 ,0.02600 
2016/7/14,3276.76,3897.19000 ,27046427908457.20000 ,19959402587744.00000 ,0.02600 
2016/7/13,3282.87,3904.27000 ,27142636861098.50000 ,20016532366197.00000 ,0.02590 
2016/7/12,3273.18,3884.74000 ,27032844374202.60000 ,19951948299237.00000 ,0.02600 
2016/7/11,3203.33,3801.35000 ,26451994418272.10000 ,19541611958195.00000 ,0.02660 
2016/7/8,3192.28,3787.05000 ,26355611079867.90000 ,19470960175189.00000 ,0.02670 
2016/7/7,3209.95,3801.65000 ,26607535002514.00000 ,19669345194320.00000 ,0.02650 
2016/7/6,3216.8,3802.36000 ,26652534424012.70000 ,19714616210080.00000 ,0.02640 
2016/7/5,3207.38,3789.89000 ,26596455709870.90000 ,19663509661225.00000 ,0.02650 
2016/7/4,3204.7,3784.63000 ,26532494194660.70000 ,19612075340440.00000 ,0.02650 
2016/7/1,3154.2,3724.72000 ,26099810848904.60000 ,19287313303764.00000 ,0.02690 
2016/6/30,3153.92,3722.89000 ,26079121701885.20000 ,19263882067118.00000 ,0.02690 
2016/6/29,3151.39,3718.29000 ,26108363234701.90000 ,19204217842629.00000 ,0.02690 
2016/6/28,3136.4,3700.45000 ,25981165963721.10000 ,19103307105978.00000 ,0.02710 
2016/6/27,3120.54,3680.51000 ,25857021835843.90000 ,19025981545480.00000 ,0.02720 
2016/6/24,3077.16,3629.04000 ,25553681078414.30000 ,18748974746331.00000 ,0.02750 
2016/6/23,3117.32,3671.44000 ,25905851087310.90000 ,19001950403528.00000 ,0.02720 
2016/6/22,3133.96,3688.00000 ,26002313598180.00000 ,19078553900734.00000 ,0.02710 
2016/6/21,3106.32,3654.86000 ,25785402071313.40000 ,18926439074487.00000 ,0.02730 
2016/6/20,3112.67,3662.34000 ,25815457554449.40000 ,18952748650137.00000 ,0.02730 
2016/6/17,3110.36,3659.22000 ,25779113855564.90000 ,18934115904900.00000 ,0.02740 
2016/6/16,3094.67,3638.97000 ,25669895001503.30000 ,18853761410751.00000 ,0.02750 
2016/6/15,3116.37,3662.01000 ,25842668507673.60000 ,18981190283137.00000 ,0.02730 
2016/6/14,3075.98,3614.29000 ,25596231867780.00000 ,18784746510769.00000 ,0.02760 
2016/6/13,3066.34,3602.83000 ,25511805760034.60000 ,18726105016147.00000 ,0.02770 
2016/6/8,3163.99,3717.44000 ,25981568217885.40000 ,19316150302587.00000 ,0.02720 
2016/6/7,3177.05,3730.55000 ,26073688623482.50000 ,19376574472139.00000 ,0.02710 
2016/6/6,3178.79,3732.14000 ,26073438821478.70000 ,19379207774066.00000 ,0.02710 
2016/6/3,3189.33,3740.90000 ,26107621997395.50000 ,19438930812311.00000 ,0.02710 
2016/6/2,3167.1,3714.46000 ,25953738397711.80000 ,19312066451239.00000 ,0.02730 
2016/6/1,3160.55,3706.66000 ,25913223460440.40000 ,19278352534488.00000 ,0.02730 
2016/5/31,3169.56,3717.20000 ,25990598321361.60000 ,19336274533085.00000 ,0.02720 
2016/5/30,3066.71,3595.66000 ,25225014709252.50000 ,18761260031876.00000 ,0.02810 
2016/5/27,3062.5,3590.55000 ,25161243376308.00000 ,18717671154521.00000 ,0.02810 
2016/5/26,3064.21,3592.55000 ,25173716082749.30000 ,18725759261215.00000 ,0.02810 
2016/5/25,3059.23,3586.70000 ,25120751126124.00000 ,18687573977154.00000 ,0.02820 
2016/5/24,3063.56,3591.49000 ,25159494648631.90000 ,18697294437881.00000 ,0.02810 
2016/5/23,3087.22,3619.16000 ,25306251198436.40000 ,18808518624498.00000 ,0.02800 
2016/5/20,3078.22,3607.65000 ,25224967852647.10000 ,18747819640902.00000 ,0.02810 
2016/5/19,3062.5,3589.21000 ,25110040179707.10000 ,18656504440874.00000 ,0.02820 
2016/5/18,3068.04,3595.43000 ,25160899664009.30000 ,18698332865496.00000 ,0.02810 
2016/5/17,3086.02,3615.72000 ,25296923182046.20000 ,18799722254261.00000 ,0.02800 
2016/5/16,3095.31,3625.42000 ,25337470183802.60000 ,18834374164360.00000 ,0.02790 
2016/5/13,3074.94,3601.41000 ,25201615787864.80000 ,18691695571964.00000 ,0.02810 
2016/5/12,3090.14,3619.21000 ,25294721833783.90000 ,18762226387681.00000 ,0.02800 
2016/5/11,3082.81,3610.60000 ,25262617744385.10000 ,18738677806446.00000 ,0.02800 
2016/5/10,3069.11,3594.50000 ,25143070520393.50000 ,18646288846981.00000 ,0.02810 
2016/5/9,3065.62,3590.40000 ,25108501397795.80000 ,18628931466806.00000 ,0.02820 
2016/5/6,3130.35,3666.22000 ,25640825516521.60000 ,19031696491181.00000 ,0.02760 
2016/5/5,3213.92,3761.64000 ,26258600101593.90000 ,19500004981991.00000 ,0.02690 
2016/5/4,3209.46,3756.43000 ,26221134981696.70000 ,19478937962862.00000 ,0.02700 
2016/5/3,3213.54,3761.07000 ,26268487264312.10000 ,19514691895449.00000 ,0.02690 
2016/4/29,3156.75,3694.46000 ,25869787767259.50000 ,19207913961557.00000 ,0.02720 
2016/4/28,3160.58,3698.28000 ,25934014425500.70000 ,19256889313980.00000 ,0.02690 
2016/4/27,3165.92,3703.97000 ,25958358500368.80000 ,19272515042349.00000 ,0.02690 
2016/4/26,3179.16,3719.11000 ,26063998747218.20000 ,19348780501712.00000 ,0.02670 
2016/4/25,3162.03,3699.01000 ,25956345876555.10000 ,19240063088036.00000 ,0.02680 
2016/4/22,3174.9,3714.03000 ,26055902274343.60000 ,19315204243173.00000 ,0.02650 
2016/4/21,3160.6,3697.04000 ,25983564859106.10000 ,19259368094596.00000 ,0.02660 
2016/4/20,3181.03,3720.93000 ,26132371775211.40000 ,19373175180834.00000 ,0.02640 
2016/4/19,3238.3,3787.93000 ,26546583708188.90000 ,19673456985169.00000 ,0.02600 
2016/4/18,3228.45,3776.37000 ,26487525780532.70000 ,19627299973790.00000 ,0.02590 
2016/4/15,3272.21,3827.50000 ,26833422145410.90000 ,19885458677815.00000 ,0.02550 
2016/4/14,3275.83,3831.64000 ,26890304313608.50000 ,19923224708225.00000 ,0.02540 
2016/4/13,3261.38,3814.74000 ,26810492111985.50000 ,19866335747051.00000 ,0.02540 
2016/4/12,3218.45,3764.52000 ,26370855943468.20000 ,19590617554350.00000 ,0.02590 
2016/4/11,3230.1,3777.96000 ,26443803914661.50000 ,19642984641108.00000 ,0.02580 
2016/4/8,3185.73,3726.06000 ,26090788897330.60000 ,19381479558151.00000 ,0.02610 
2016/4/7,3209.29,3753.62000 ,26283547518056.40000 ,19523145055449.00000 ,0.02590 
2016/4/6,3257.53,3810.02000 ,26655173716110.90000 ,19799601619989.00000 ,0.02560 
2016/4/5,3264.49,3818.16000 ,26726817838282.90000 ,19843105999383.00000 ,0.02560 
2016/4/1,3221.89,3768.35000 ,26440515344492.70000 ,19629662599162.00000 ,0.02580 
2016/3/31,3218.09,3763.82000 ,26380451825618.40000 ,19583739927621.00000 ,0.02600 
2016/3/30,3216.28,3761.70000 ,26387906514387.70000 ,19576187817991.00000 ,0.02650 
2016/3/29,3135.41,3667.12000 ,25744828523844.10000 ,19100588802043.00000 ,0.02730 
2016/3/28,3169.73,3707.26000 ,26003197783054.60000 ,19297287923103.00000 ,0.02690 
2016/3/25,3197.82,3740.11000 ,26191608432171.20000 ,19428482385862.00000 ,0.02640 
2016/3/24,3181.85,3721.44000 ,26070905181331.60000 ,19329088532644.00000 ,0.02680 
2016/3/23,3236.09,3784.88000 ,26503934228845.90000 ,19646659146569.00000 ,0.02630 
2016/3/22,3225.79,3772.83000 ,26436793115477.40000 ,19553878841491.00000 ,0.02630 
2016/3/21,3249.44,3800.48000 ,26642631565713.90000 ,19697541296038.00000 ,0.02610 
2016/3/18,3171.96,3709.87000 ,26135340862616.60000 ,19332686033209.00000 ,0.02640 
2016/3/17,3124.2,3654.01000 ,25819223655095.90000 ,19106395658382.00000 ,0.02670 
2016/3/16,3090.03,3614.05000 ,25620386260709.10000 ,18970345834699.00000 ,0.02690 
2016/3/15,3074.78,3596.21000 ,25457762749578.50000 ,18841685486569.00000 ,0.02700 
2016/3/14,3065.69,3585.58000 ,25386475261543.20000 ,18785330347590.00000 ,0.02700 
2016/3/11,3018.28,3530.13000 ,25056653479531.10000 ,18554634307506.00000 ,0.02740 
2016/3/10,3013.15,3524.12000 ,24972770976318.60000 ,18501488757084.00000 ,0.02740 
2016/3/9,3071.91,3592.85000 ,25455343181639.50000 ,18868753648742.00000 ,0.02690 
2016/3/8,3107.67,3634.68000 ,25683586312728.70000 ,19034378953389.00000 ,0.02670 
2016/3/7,3104.84,3631.36000 ,25667928433921.70000 ,19018296279068.00000 ,0.02670 
2016/3/4,3093.89,3618.56000 ,25622206963566.60000 ,18983723364861.00000 ,0.02670 
2016/3/3,3058.42,3577.08000 ,25189233338122.50000 ,18662694323603.00000 ,0.02720 
2016/3/2,3051.33,3568.78000 ,25120396844104.60000 ,18599626005472.00000 ,0.02720 
2016/3/1,2930.69,3427.69000 ,24182401678771.90000 ,17904561541913.00000 ,0.02830 
2016/2/29,2877.47,3365.43000 ,23793885262459.20000 ,17626803538087.00000 ,0.02880 
2016/2/26,2948.03,3447.96000 ,24260576969736.10000 ,17959005754198.00000 ,0.02810 
2016/2/25,2918.75,3412.80000 ,23984968396585.60000 ,17749500645994.00000 ,0.02840 
2016/2/24,3109.55,3635.89000 ,25440999093364.50000 ,18811666244979.00000 ,0.02680 
